yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2015, 2, 13, 15, 0, 0, 1.33, 7.5, 85.0
2015, 2, 13, 18, 0, 0, 1.24, 8.5, 155.0
2015, 2, 13, 21, 0, 0, 1.23, 8.5, 166.0
2015, 2, 14, 0, 0, 0, 1.31, 7.5, 109.0
2015, 2, 14, 3, 0, 0, 1.23, 6.7, 92.0
2015, 2, 14, 6, 0, 0, 1.15, 7.5, 105.0
2015, 2, 14, 9, 0, 0, 1.11, 7.5, 88.0
2015, 2, 14, 12, 0, 0, 1.06, 6.7, 112.0
2015, 2, 14, 15, 0, 0, 1.07, 7.5, 119.0
2015, 2, 14, 18, 0, 0, 0.92, 7.5, 122.0
2015, 2, 14, 21, 0, 0, 0.87, 7.5, 88.0
2015, 2, 15, 0, 0, 0, 0.93, 7.5, 128.0
2015, 2, 15, 3, 0, 0, 0.88, 7.5, 79.0
2015, 2, 15, 6, 0, 0, 0.94, 7.5, 118.0
2015, 2, 15, 9, 0, 0, 0.94, 6.7, 116.0
2015, 2, 15, 12, 0, 0, 0.96, 7.5, 117.0
2015, 2, 15, 15, 0, 0, 1.0, 7.5, 147.0
2015, 2, 15, 18, 0, 0, 0.96, 6.7, 124.0
2015, 2, 15, 21, 0, 0, 1.02, 6.7, 163.0
2015, 2, 16, 0, 0, 0, 1.11, 7.5, 127.0
2015, 2, 16, 3, 0, 0, 1.07, 7.5, 119.0
2015, 2, 16, 6, 0, 0, 1.03, 7.5, 121.0
2015, 2, 16, 9, 0, 0, 0.98, 5.1, 75.0
2015, 2, 16, 12, 0, 0, 0.94, 5.6, 62.0
2015, 2, 16, 15, 0, 0, 0.92, 6.7, 68.0
2015, 2, 16, 18, 0, 0, 1.0, 5.1, 61.0
2015, 2, 16, 21, 0, 0, 1.15, 5.6, 112.0
2015, 2, 17, 0, 0, 0, 1.17, 5.6, 67.0
2015, 2, 17, 3, 0, 0, 1.21, 5.1, 85.0
2015, 2, 17, 6, 0, 0, 1.18, 5.6, 67.0
2015, 2, 17, 9, 0, 0, 1.3, 6.1, 66.0
2015, 2, 17, 12, 0, 0, 1.4, 6.1, 60.0
2015, 2, 17, 15, 0, 0, 1.18, 6.1, 109.0
2015, 2, 17, 18, 0, 0, 1.15, 6.7, 77.0
2015, 2, 17, 21, 0, 0, 1.35, 6.7, 111.0
2015, 2, 18, 0, 0, 0, 1.54, 7.5, 83.0
2015, 2, 18, 3, 0, 0, 1.36, 6.7, 70.0
2015, 2, 18, 6, 0, 0, 1.43, 6.7, 71.0
2015, 2, 18, 9, 0, 0, 1.65, 7.5, 112.0
2015, 2, 18, 12, 0, 0, 1.51, 6.7, 72.0
